autono,stor,kind,color,farz,unit,no_s,da_s,to,name,qu_s,pr_s,pr_sd,d,no_i,pr_sa,a,bonus,det,da_exp,qu_s2,mandob,company,pr_c,marg,da_st,serfrom,serto,duration,duration2,da_expcode,aimname,d2,Prn,closed,sorttime,qu2,kindtel,exported
2131296130,"رئيسى","عام","لا","لا","طقم",4.8000000000000000e+01,"02/25/22 00:00:00","حامد","بابيلا حله جرانيت 12 قطعة",1.0000000000000000e+00,1.8500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"43",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:48:26",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:48:26",1.0000,"عميل","0"
1084470747,"رئيسى","عام","لا","لا","شنطه",4.8000000000000000e+01,"02/25/22 00:00:00","حامد","شنطة ملاعق ارشا 24",1.0000000000000000e+00,7.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"43",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:48:50",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:48:50",1.0000,"عميل","0"
1253143872,"رئيسى","عام","لا","لا","طقم",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","بابيلا حله جرانيت 12 قطعة",1.0000000000000000e+00,1.7000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:14:35",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:14:35",1.0000,,"0"
-1601627071,"رئيسى","عام","لا","لا","قطعه",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","توزيع سيلكون فردى صب",3.0000000000000000e+00,2.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:14:55",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:14:55",12.0000,,"0"
-222536338,"رئيسى","عام","لا","لا","قطعه",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","مبشره اصلى",1.0000000000000000e+00,2.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:15:17",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:15:17",12.0000,,"0"
-704629224,"رئيسى","عام","لا","لا","قطعة",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","صوانى بيتزا الومنيوم",1.0000000000000000e+00,1.3000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:21:22",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:21:22",1.0000,,"0"
-593292743,"رئيسى","عام","لا","لا","قطعه",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","كذالك يد خشب ص",2.0000000000000000e+00,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:22:44",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:22:44",24.0000,,"0"
2085186054,"رئيسى","عام","لا","لا","قطعه",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","كذالك يد خشب ك",2.0000000000000000e+00,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:23:07",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:23:07",24.0000,,"0"
-1314322673,"رئيسى","عام","لا","لا","دستة",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","معلقه ص",1.0000000000000000e+00,4.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:24:43",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:23:49",1.0000,,"0"
-808601692,"رئيسى","عام","لا","لا","دستة",4.9000000000000000e+01,"03/06/22 00:00:00","حودا","معلقه ك",1.0000000000000000e+00,4.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"44",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:24:55",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:24:55",1.0000,,"0"
-375163278,"رئيسى","عام","لا","لا","قطعة",4.1000000000000000e+01,"02/15/22 00:00:00","ام خالد","جريل دبل",1.0000000000000000e+00,4.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"36",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:27:18",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:27:18",1.0000,"عميل","0"
-1799960080,"رئيسى","عام","لا","لا","طقم",5.0000000000000000e+01,"03/06/22 00:00:00","نرمين","اركوبال ابيض58ق",1.0000000000000000e+00,1.0000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"45",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:30:22",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:30:22",1.0000,"عميل","0"
697245489,"رئيسى","عام","لا","لا","قطعه",5.1000000000000000e+01,"03/06/22 00:00:00","محمود اشرف","مج ديجتال ساده",2.0000000000000000e+00,4.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"46",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:31:10",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:31:10",50.0000,,"0"
2070839710,"رئيسى","عام","لا","لا","قطعه",5.1000000000000000e+01,"03/06/22 00:00:00","محمود اشرف","مج ديجتال ساده",1.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"46",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:11:28",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:31:26",50.0000,,"0"
1980897140,"رئيسى","عام","لا","لا","طقم",5.0000000000000000e+01,"03/06/22 00:00:00","نرمين","بابيلا حله جرانيت 12 قطعة",1.0000000000000000e+00,2.0000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"45",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 21:57:29",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 21:57:29",1.0000,"عميل","0"
-1690282139,"رئيسى","عام","لا","لا","قطعة",5.0000000000000000e+01,"03/06/22 00:00:00","نرمين","صوانى سماح",1.0000000000000000e+00,3.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"45",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 21:58:43",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 21:58:43",1.0000,"عميل","0"
-15532005,"رئيسى","عام","لا","لا","قطعه",5.2000000000000000e+01,"02/15/22 00:00:00","شريف امان","مج ديجتال ساده",3.0000000000000000e+00,6.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"47",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:09:09",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:09:09",50.0000,"عميل","0"
1075724247,"رئيسى","عام","لا","لا","طقم",5.3000000000000000e+01,"03/08/22 00:00:00","منى قسطره","فيفالدي طقم حله استيل 30 -18",1.0000000000000000e+00,2.0000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"48",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 22:14:25",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 22:14:25",1.0000,"عميل","0"
1646956196,"رئيسى","عام","لا","لا","قطعه",5.4000000000000000e+01,"03/10/22 00:00:00","احمد عبدالكريم","توزيع استيل عادى",2.5000000000000000e+01,1.3500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"49",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:49:56",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:49:56",24.0000,"مورد","0"
-84275976,"رئيسى","عام","لا","لا","شنطه",5.5000000000000000e+01,"03/25/22 00:00:00","محمد مجدى","شنطة ملاعق 86 ارشا لوكس",1.0000000000000000e+00,2.1500000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"50",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 14:56:04",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 14:56:04",1.0000,"مورد","0"
-1430873114,"رئيسى","عام","لا","لا","طقم",5.6000000000000000e+01,"03/25/22 00:00:00","ام خالد","فيفالدي طقم حله استيل 30 -18",1.0000000000000000e+00,2.2000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"51",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 14:58:18",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 14:58:18",1.0000,"عميل","0"
1649457035,"رئيسى","عام","لا","لا","قطعه",5.7000000000000000e+01,"04/08/22 00:00:00","محمد مجدى","مج ديجتال ساده",3.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"52",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:30:35",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:30:35",50.0000,"مورد","0"
-2080093922,"رئيسى","عام","لا","لا","قطعه",5.8000000000000000e+01,"04/08/22 00:00:00","محمود اشرف","مج ديجتال ساده",1.0000000000000000e+00,5.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"53",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:31:10",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:31:10",50.0000,,"0"
1650233671,"رئيسى","عام","لا","لا","قطعة",5.9000000000000000e+01,"04/17/22 00:00:00","محمود اشرف","مقلايه جرانيت بابيلا 22",1.0000000000000000e+00,1.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"54",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 15:14:31",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:14:31",1.0000,,"0"
-1551150212,"رئيسى","عام","لا","لا","قطعة",5.9000000000000000e+01,"04/17/22 00:00:00","محمود اشرف","تلاجه بيد سيلكون",1.0000000000000000e+00,1.2500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"54",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 17:28:06",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 15:15:10",1.0000,,"0"
1650435661,"رئيسى","عام","لا","لا","قطعه",6.0000000000000000e+01,"04/19/22 00:00:00","محمد مجدى","توزيع استيل عادى",1.9000000000000000e+01,1.4000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"55",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 23:21:01",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 23:21:01",24.0000,"مورد","0"
209283466,"رئيسى","عام","لا","لا","طقم",6.0000000000000000e+01,"04/19/22 00:00:00","محمد مجدى","توزيع سيلكون عادى",1.9000000000000000e+01,1.1500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"55",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 23:21:20",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 23:21:20",24.0000,"مورد","0"
1655433897,"رئيسى","عام","لا","لا","كرتونة",6.1000000000000000e+01,"06/16/22 00:00:00","محمد مجدى","حافظ طعام خشبى",2.0000000000000000e+00,1.4000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"56",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:44:56",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:44:57",1.0000,"مورد","0"
-364112458,"رئيسى","عام","لا","لا","طقم",6.1000000000000000e+01,"06/16/22 00:00:00","محمد مجدى","فيفالدى حله استيل كراتوس 28-18",2.0000000000000000e+00,1.8000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"56",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:46:24",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:46:24",1.0000,"مورد","0"
1541647843,"رئيسى","عام","لا","لا","قطعة",6.5000000000000000e+01,"06/29/22 00:00:00","العزبه الحاجه","لبانه جرانيت بابيلا",2.0000000000000000e+00,4.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"57",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:36:56",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:36:56",1.0000,"عميل","0"
-16809240,"رئيسى","عام","لا","لا","طقم",6.5000000000000000e+01,"06/29/22 00:00:00","العزبه الحاجه","بابيلا طقم كنك جرانيت الحداد",2.0000000000000000e+00,3.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"57",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:37:22",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:37:22",1.0000,"عميل","0"
1812120406,"رئيسى","عام","لا","لا","كرتونة",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","بورسر طقم عشاء فوليا 30 ق ديجتال",1.0000000000000000e+00,1.8000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:37:57",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:37:57",1.0000,"عميل","0"
528194079,"رئيسى","عام","لا","لا","قطعة",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","فيفالدى طقم استيل انكا 11 ق يد خشب",1.0000000000000000e+00,3.2000000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:38:12",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:38:12",1.0000,"عميل","0"
-1041108620,"رئيسى","عام","لا","لا","قطعة",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","براد استيل فيفالدى 1 لتر",1.0000000000000000e+00,2.8000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:38:23",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:38:23",1.0000,"عميل","0"
-1888114331,"رئيسى","عام","لا","لا","قطعة",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","لبانه جرانيت بابيلا",1.0000000000000000e+00,4.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:38:38",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:38:38",1.0000,"عميل","0"
236946626,"رئيسى","عام","لا","لا","قطعة",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","سكينه الكباس",1.0000000000000000e+00,4.5000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:38:55",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:38:55",1.0000,"عميل","0"
-1286561253,"رئيسى","عام","لا","لا","علبه",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","كرت سكينه 5*1",1.0000000000000000e+00,2.3000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:39:13",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:39:13",10.0000,"عميل","0"
915456192,"رئيسى","عام","لا","لا","قطعة",6.6000000000000000e+01,"06/29/22 00:00:00","شاهنده العزبه","جريل دبل سولتير الحدلد",1.0000000000000000e+00,5.0000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"58",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 16:39:28",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 16:39:28",1.0000,"عميل","0"
1719148746,"رئيسى","عام","لا","لا","قطعه",6.7000000000000000e+01,"07/02/22 00:00:00","محمد عبدربه ام الرضا","ترمس شاى زجاج",4.0000000000000000e+00,1.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"59",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:44:29",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:44:29",12.0000,"عميل","0"
-1324138621,"رئيسى","عام","لا","لا","طقم",6.7000000000000000e+01,"07/02/22 00:00:00","محمد عبدربه ام الرضا","حافظ طعام خشبى",2.0000000000000000e+00,2.6000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"59",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:44:46",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:44:46",6.0000,"عميل","0"
1403329684,"رئيسى","عام","لا","لا","قطعه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","طقم كنك استيل الرحمة",2.0000000000000000e+00,1.6500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:49:47",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:49:47",8.0000,"عميل","0"
1286798853,"رئيسى","عام","لا","لا","قطعه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","كنك جرانيت",1.0000000000000000e+00,1.6500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:51:09",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:50:08",8.0000,"عميل","0"
1945052386,"رئيسى","عام","لا","لا","علبه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","كرت سكينه 5*1",1.0000000000000000e+00,1.3500000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:50:53",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:50:53",10.0000,"عميل","0"
-1968404549,"رئيسى","عام","لا","لا","قطعه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","كارت سكينة جرانيت",1.0000000000000000e+00,1.1000000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:51:45",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:51:45",10.0000,"عميل","0"
-368714272,"رئيسى","عام","لا","لا","قطعه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","مج ديجتال ساده",1.0000000000000000e+00,6.5000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:52:04",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:52:04",50.0000,"عميل","0"
-2141241247,"رئيسى","عام","لا","لا","قطعه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","مضرب بيض",3.0000000000000000e+00,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:52:40",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:52:40",12.0000,"عميل","0"
399865614,"رئيسى","عام","لا","لا","قطعه",6.8000000000000000e+01,"07/02/22 00:00:00","الدومناوى الابراهميه البحريه","مضرب نسكافية",5.0000000000000000e+00,1.8000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,"60",0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,"01/01/00 00:00:00",0.0000000000000000e+00,"اسم المدير",,0.0000000000000000e+00,0.0000000000000000e+00,"12/30/99 19:53:05",,,0.0000000000000000e+00,,1,1,0.0000000000000000e+00,"0","0","12/30/99 19:53:05",12.0000,"عميل","0"
